id_venta,producto,cantidad,precio_unitario,vendedor
4339,Tablet,16,350,Hugo
4340,Mouse,2,20,Beatriz
4341,Microfono,13,70,Ana
4342,Impresora,13,250,Gabriela
4343,Monitor,18,200,Diego
4344,Router,2,75,Hugo
4345,Monitor,1,200,Hugo
4346,Parlantes,12,110,Ana
4347,SSD,12,120,Isabel
4348,Switch,16,95,Fernando
4349,Mouse,9,20,Hugo
4350,Microfono,20,70,Carlos
4351,Impresora,4,250,Diego
4352,Teclado,12,45,Beatriz
4353,USB Hub,1,30,Carlos
4354,USB Hub,9,30,Ana
4355,Parlantes,8,110,Isabel
4356,Microfono,5,70,Elena
4357,Router,20,75,Carlos
4358,Switch,1,95,Ana
4359,RAM,6,90,Gabriela
4360,Auriculares,2,80,Carlos
4361,Router,7,75,Jose
4362,Monitor,20,200,Elena
4363,Teclado,8,45,Ana
4364,RAM,8,90,Ana
4365,Mouse,9,20,Isabel
4366,Impresora,8,250,Beatriz
4367,Parlantes,3,110,Carlos
4368,Monitor,5,200,Jose
4369,Monitor,12,200,Diego
4370,USB Hub,8,30,Diego
4371,Laptop,9,1500,Isabel
4372,Switch,11,95,Gabriela
4373,Parlantes,10,110,Ana
4374,Switch,6,95,Isabel
4375,Mouse,17,20,Isabel
4376,Auriculares,9,80,Fernando
4377,Router,5,75,Gabriela
4378,Microfono,3,70,Jose
4379,Router,4,75,Beatriz
4380,Router,11,75,Gabriela
4381,Impresora,14,250,Carlos
4382,Impresora,13,250,Fernando
4383,Webcam,17,60,Gabriela
4384,SSD,10,120,Carlos
4385,Mouse,7,20,Ana
4386,USB Hub,13,30,Hugo
4387,Mouse,13,20,Hugo
4388,Monitor,17,200,Jose
4389,USB Hub,12,30,Beatriz
4390,Auriculares,12,80,Ana
4391,Teclado,16,45,Beatriz
4392,Parlantes,13,110,Diego
4393,Router,3,75,Ana
4394,SSD,17,120,Jose
4395,Monitor,1,200,Jose
4396,Webcam,6,60,Isabel
4397,Teclado,15,45,Jose
4398,RAM,6,90,Jose
4399,Impresora,11,250,Fernando
4400,Parlantes,6,110,Jose
4401,Teclado,7,45,Jose
4402,Mouse,14,20,Fernando
4403,Tablet,7,350,Ana
4404,RAM,8,90,Elena
4405,Microfono,18,70,Carlos
4406,Parlantes,6,110,Gabriela
4407,SSD,11,120,Fernando
4408,SSD,18,120,Carlos
4409,Mouse,6,20,Ana
4410,SSD,7,120,Isabel
4411,USB Hub,6,30,Diego
4412,Mouse,19,20,Gabriela
4413,RAM,7,90,Hugo
4414,Router,1,75,Elena
4415,Auriculares,14,80,Ana
4416,Microfono,5,70,Fernando
4417,RAM,9,90,Jose
4418,Tablet,7,350,Fernando
4419,SSD,3,120,Diego
4420,RAM,17,90,Elena
4421,SSD,11,120,Jose
4422,Impresora,12,250,Elena
4423,Parlantes,3,110,Beatriz
4424,Tablet,20,350,Elena
4425,USB Hub,2,30,Elena
4426,Switch,17,95,Carlos
4427,Webcam,11,60,Ana
4428,Microfono,10,70,Carlos
4429,RAM,19,90,Beatriz
4430,Impresora,16,250,Hugo
4431,Router,18,75,Fernando
4432,Laptop,2,1500,Ana
4433,Laptop,14,1500,Gabriela
4434,Parlantes,14,110,Fernando
4435,Tablet,16,350,Hugo
4436,Impresora,8,250,Gabriela
4437,Teclado,12,45,Jose
4438,Switch,6,95,Isabel
4439,Parlantes,18,110,Elena
4440,RAM,12,90,Ana
4441,Router,7,75,Beatriz
4442,Parlantes,1,110,Hugo
4443,SSD,11,120,Fernando
4444,SSD,17,120,Isabel
4445,Impresora,12,250,Diego
4446,Microfono,11,70,Isabel
4447,Switch,11,95,Carlos
4448,Impresora,1,250,Hugo
4449,Laptop,8,1500,Carlos
4450,Parlantes,13,110,Jose
4451,Switch,15,95,Elena
4452,USB Hub,8,30,Gabriela
4453,Monitor,19,200,Jose
4454,Parlantes,1,110,Gabriela
4455,Auriculares,2,80,Ana
4456,Microfono,4,70,Isabel
4457,Laptop,5,1500,Elena
4458,Impresora,6,250,Gabriela
4459,Parlantes,5,110,Carlos
4460,Impresora,7,250,Beatriz
4461,Parlantes,16,110,Isabel
4462,Parlantes,10,110,Ana
4463,RAM,20,90,Gabriela
4464,Laptop,13,1500,Ana
4465,Laptop,9,1500,Ana
4466,Router,13,75,Fernando
4467,Switch,3,95,Ana
4468,Webcam,5,60,Beatriz
4469,Parlantes,20,110,Diego
4470,Teclado,16,45,Jose
4471,Teclado,17,45,Fernando
4472,Impresora,20,250,Hugo
4473,Tablet,6,350,Carlos
4474,Webcam,7,60,Ana
4475,Impresora,9,250,Hugo
4476,Tablet,11,350,Gabriela
4477,Teclado,12,45,Beatriz
4478,Parlantes,14,110,Isabel
4479,Laptop,18,1500,Elena
4480,Webcam,14,60,Hugo
4481,USB Hub,3,30,Beatriz
4482,Parlantes,6,110,Isabel
4483,Auriculares,14,80,Ana
4484,Teclado,18,45,Hugo
4485,Laptop,16,1500,Beatriz
4486,Router,15,75,Carlos
4487,Monitor,12,200,Gabriela
4488,Webcam,6,60,Gabriela
4489,Teclado,6,45,Isabel
4490,Laptop,13,1500,Fernando
4491,Switch,9,95,Hugo
4492,Laptop,6,1500,Carlos
4493,Monitor,17,200,Ana
4494,Impresora,14,250,Ana
4495,Teclado,11,45,Beatriz
4496,Impresora,5,250,Carlos
4497,Impresora,18,250,Elena
4498,Laptop,4,1500,Ana
4499,USB Hub,18,30,Isabel
4500,Monitor,5,200,Elena
4501,Monitor,8,200,Carlos
4502,Monitor,10,200,Diego
4503,Parlantes,9,110,Carlos
4504,Teclado,13,45,Isabel
4505,Webcam,16,60,Ana
4506,Auriculares,6,80,Elena
4507,Microfono,4,70,Carlos
4508,Microfono,18,70,Fernando
4509,Switch,9,95,Ana
4510,Microfono,4,70,Elena
4511,Webcam,16,60,Beatriz
4512,Auriculares,7,80,Gabriela
4513,Laptop,3,1500,Beatriz
4514,Parlantes,8,110,Beatriz
4515,Monitor,8,200,Hugo
4516,Router,1,75,Jose
4517,Monitor,3,200,Jose
4518,RAM,18,90,Isabel
4519,Parlantes,15,110,Isabel
4520,Impresora,10,250,Diego
4521,Auriculares,12,80,Elena
4522,SSD,5,120,Diego
4523,Microfono,20,70,Fernando
4524,Parlantes,5,110,Hugo
4525,Impresora,8,250,Diego
4526,Monitor,4,200,Elena
4527,USB Hub,11,30,Gabriela
4528,Mouse,12,20,Beatriz
4529,Parlantes,15,110,Elena
4530,Parlantes,18,110,Jose
4531,Mouse,2,20,Isabel
4532,Tablet,7,350,Jose
4533,Parlantes,17,110,Isabel
4534,Monitor,11,200,Elena
4535,Impresora,10,250,Diego
4536,Router,9,75,Hugo
4537,Webcam,5,60,Gabriela
4538,Microfono,9,70,Jose
4539,Auriculares,2,80,Hugo
4540,RAM,3,90,Isabel
4541,USB Hub,19,30,Gabriela
4542,Laptop,7,1500,Fernando
4543,SSD,4,120,Isabel
4544,Teclado,17,45,Isabel
4545,Switch,3,95,Carlos
4546,Monitor,17,200,Beatriz
4547,Laptop,1,1500,Diego
4548,Router,18,75,Jose
4549,RAM,10,90,Elena
4550,Microfono,11,70,Fernando
4551,Monitor,7,200,Fernando
4552,Impresora,5,250,Carlos
4553,Webcam,14,60,Diego
4554,Mouse,16,20,Hugo
4555,Mouse,16,20,Gabriela
4556,Mouse,16,20,Jose
4557,Teclado,6,45,Gabriela
4558,RAM,18,90,Ana
4559,Impresora,5,250,Ana
4560,Parlantes,9,110,Elena
4561,Teclado,8,45,Isabel
4562,Monitor,19,200,Ana
4563,Switch,19,95,Carlos
4564,Switch,11,95,Diego
4565,Monitor,8,200,Gabriela
4566,USB Hub,16,30,Isabel
4567,Impresora,12,250,Fernando
4568,USB Hub,16,30,Fernando
4569,Monitor,13,200,Gabriela
4570,Microfono,20,70,Diego
4571,USB Hub,10,30,Fernando
4572,Monitor,1,200,Carlos
4573,Mouse,10,20,Ana
4574,Laptop,18,1500,Carlos
4575,Monitor,11,200,Gabriela
4576,Auriculares,19,80,Beatriz
4577,Microfono,5,70,Hugo
4578,Webcam,2,60,Isabel
4579,Laptop,3,1500,Beatriz
4580,Laptop,8,1500,Carlos
4581,Microfono,10,70,Fernando
4582,Teclado,20,45,Diego
4583,Teclado,20,45,Carlos
4584,SSD,16,120,Isabel
4585,Tablet,4,350,Ana
4586,Auriculares,7,80,Ana
4587,RAM,1,90,Hugo
4588,Auriculares,7,80,Gabriela
4589,Microfono,12,70,Jose
4590,Tablet,11,350,Carlos
4591,Teclado,1,45,Jose
4592,Auriculares,9,80,Ana
4593,Router,7,75,Beatriz
4594,RAM,15,90,Beatriz
4595,Monitor,11,200,Beatriz
4596,USB Hub,13,30,Fernando
4597,Parlantes,9,110,Elena
4598,Mouse,3,20,Elena
4599,Impresora,20,250,Ana
4600,Tablet,2,350,Diego
4601,USB Hub,3,30,Hugo
4602,Auriculares,1,80,Diego
4603,Tablet,20,350,Isabel
4604,Teclado,16,45,Elena
4605,Router,13,75,Isabel
4606,Webcam,16,60,Fernando
4607,Router,8,75,Diego
4608,Mouse,8,20,Gabriela
4609,Router,11,75,Elena
4610,Auriculares,16,80,Carlos
4611,SSD,11,120,Ana
4612,Mouse,20,20,Ana
4613,Auriculares,12,80,Fernando
4614,Router,2,75,Elena
4615,Webcam,14,60,Elena
4616,Laptop,19,1500,Carlos
4617,Parlantes,8,110,Elena
4618,RAM,13,90,Beatriz
4619,RAM,4,90,Jose
4620,Auriculares,4,80,Ana
4621,Teclado,10,45,Beatriz
4622,Impresora,16,250,Isabel
4623,Microfono,18,70,Hugo
4624,Microfono,15,70,Diego
4625,Microfono,14,70,Fernando
4626,Parlantes,3,110,Carlos
4627,Tablet,1,350,Isabel
4628,Laptop,5,1500,Ana
4629,RAM,2,90,Ana
4630,Webcam,14,60,Diego
4631,RAM,13,90,Diego
4632,Router,19,75,Gabriela
4633,Tablet,6,350,Hugo
4634,Mouse,1,20,Carlos
4635,Switch,19,95,Gabriela
4636,Monitor,16,200,Isabel
4637,Mouse,2,20,Gabriela
4638,Switch,8,95,Isabel
4639,Teclado,14,45,Gabriela
4640,Teclado,14,45,Hugo
4641,Tablet,9,350,Hugo
4642,Tablet,19,350,Isabel
4643,Tablet,1,350,Hugo
4644,Teclado,20,45,Isabel
4645,Microfono,3,70,Hugo
4646,Switch,10,95,Hugo
4647,Monitor,18,200,Jose
4648,Router,6,75,Jose
4649,Switch,14,95,Ana
4650,Mouse,8,20,Diego
4651,Mouse,18,20,Isabel
4652,Router,16,75,Gabriela
4653,Laptop,20,1500,Fernando
4654,Mouse,20,20,Isabel
4655,Monitor,11,200,Ana
4656,Webcam,11,60,Hugo
4657,RAM,5,90,Ana
4658,Monitor,19,200,Isabel
4659,Monitor,1,200,Carlos
4660,Teclado,7,45,Diego
4661,Parlantes,17,110,Isabel
4662,Switch,3,95,Elena
4663,Auriculares,9,80,Diego
4664,Switch,13,95,Diego
4665,Mouse,5,20,Carlos
4666,Laptop,8,1500,Gabriela
4667,Impresora,10,250,Gabriela
4668,Mouse,12,20,Gabriela
4669,USB Hub,5,30,Ana
4670,SSD,2,120,Beatriz
4671,RAM,4,90,Jose
4672,Impresora,18,250,Gabriela
4673,Parlantes,16,110,Elena
4674,Webcam,20,60,Fernando
4675,RAM,18,90,Jose
4676,USB Hub,2,30,Ana
4677,Parlantes,17,110,Ana
4678,Router,14,75,Fernando
4679,Tablet,6,350,Carlos
4680,Monitor,13,200,Jose
4681,RAM,15,90,Hugo
4682,Router,4,75,Beatriz
4683,Teclado,20,45,Gabriela
4684,Router,14,75,Jose
4685,Router,12,75,Beatriz
4686,Switch,7,95,Jose
4687,Impresora,1,250,Elena
4688,Mouse,5,20,Hugo
4689,USB Hub,2,30,Hugo
4690,Laptop,2,1500,Beatriz
4691,Mouse,17,20,Elena
4692,Switch,5,95,Fernando
4693,Mouse,2,20,Isabel
4694,Router,17,75,Beatriz
4695,Tablet,11,350,Elena
4696,Parlantes,6,110,Fernando
4697,Tablet,4,350,Beatriz
4698,Impresora,18,250,Hugo
4699,USB Hub,3,30,Jose
4700,Microfono,3,70,Fernando
4701,Impresora,20,250,Isabel
4702,Microfono,9,70,Gabriela
4703,Router,4,75,Hugo
4704,Tablet,3,350,Gabriela
4705,Switch,3,95,Isabel
4706,Auriculares,4,80,Jose
4707,Impresora,5,250,Gabriela
4708,Monitor,1,200,Isabel
4709,Parlantes,10,110,Diego
4710,Router,19,75,Fernando
4711,Switch,10,95,Diego
4712,Router,4,75,Isabel
4713,RAM,13,90,Isabel
4714,Impresora,1,250,Jose
4715,Impresora,15,250,Gabriela
4716,Switch,12,95,Isabel
4717,Switch,14,95,Hugo
4718,RAM,11,90,Elena
4719,RAM,18,90,Elena
4720,RAM,6,90,Diego
4721,Laptop,8,1500,Beatriz
4722,Teclado,6,45,Carlos
4723,Webcam,7,60,Isabel
4724,Webcam,6,60,Carlos
4725,Impresora,1,250,Diego
4726,Microfono,20,70,Hugo
4727,Monitor,3,200,Diego
4728,SSD,13,120,Elena
4729,Teclado,3,45,Ana
4730,USB Hub,1,30,Ana
4731,Switch,2,95,Isabel
4732,Tablet,3,350,Diego
4733,Router,17,75,Ana
4734,SSD,4,120,Diego
4735,Impresora,3,250,Hugo
4736,Microfono,11,70,Carlos
4737,Switch,20,95,Fernando
4738,Parlantes,2,110,Fernando
4739,Monitor,10,200,Fernando
4740,Webcam,18,60,Elena
4741,Webcam,7,60,Diego
4742,Switch,6,95,Carlos
4743,Router,1,75,Hugo
4744,USB Hub,16,30,Jose
4745,Auriculares,16,80,Diego
4746,Switch,7,95,Ana
4747,Router,20,75,Elena
4748,Microfono,20,70,Isabel
4749,Teclado,14,45,Carlos
4750,RAM,7,90,Gabriela
4751,Impresora,9,250,Elena
4752,Microfono,5,70,Gabriela
4753,Microfono,12,70,Fernando
4754,Parlantes,20,110,Hugo
4755,Impresora,6,250,Gabriela
4756,RAM,12,90,Fernando
4757,USB Hub,12,30,Gabriela
4758,Parlantes,14,110,Hugo
4759,Auriculares,1,80,Hugo
4760,Tablet,19,350,Hugo
4761,Router,7,75,Jose
4762,Webcam,1,60,Jose
4763,Teclado,16,45,Ana
4764,Parlantes,4,110,Fernando
4765,Teclado,12,45,Hugo
4766,Router,10,75,Isabel
4767,Impresora,4,250,Carlos
4768,Router,12,75,Diego
4769,Auriculares,19,80,Ana
4770,Impresora,2,250,Hugo
4771,Router,10,75,Ana
4772,Webcam,18,60,Isabel
4773,Parlantes,5,110,Jose
4774,Switch,19,95,Elena
4775,RAM,3,90,Beatriz
4776,Microfono,1,70,Elena
4777,Impresora,5,250,Beatriz
4778,Switch,3,95,Hugo
4779,Microfono,6,70,Gabriela
4780,RAM,2,90,Carlos
4781,Auriculares,6,80,Diego
4782,Impresora,12,250,Beatriz
4783,Mouse,18,20,Hugo
4784,Tablet,12,350,Jose
4785,SSD,13,120,Ana
4786,Parlantes,9,110,Beatriz
4787,RAM,3,90,Gabriela
4788,Impresora,15,250,Ana
4789,Switch,11,95,Fernando
4790,Laptop,12,1500,Isabel
4791,Laptop,18,1500,Jose
4792,USB Hub,20,30,Gabriela
4793,Parlantes,5,110,Gabriela
4794,SSD,11,120,Beatriz
4795,Monitor,3,200,Jose
4796,Monitor,6,200,Ana
4797,Mouse,4,20,Fernando
4798,Mouse,13,20,Hugo
4799,Mouse,13,20,Elena
4800,Parlantes,10,110,Diego
4801,Tablet,11,350,Elena
4802,Switch,9,95,Carlos
4803,Teclado,11,45,Jose
4804,Laptop,8,1500,Diego
4805,Switch,12,95,Carlos
4806,USB Hub,2,30,Fernando
4807,Parlantes,15,110,Hugo
4808,SSD,13,120,Hugo
4809,SSD,4,120,Hugo
4810,RAM,11,90,Isabel
4811,Microfono,12,70,Ana
4812,Tablet,2,350,Isabel
4813,USB Hub,18,30,Ana
4814,USB Hub,13,30,Ana
4815,Router,5,75,Isabel
4816,Microfono,8,70,Hugo
4817,Auriculares,12,80,Diego
4818,Switch,1,95,Hugo
4819,Tablet,8,350,Ana
4820,Switch,3,95,Fernando
4821,Webcam,3,60,Fernando
4822,USB Hub,13,30,Isabel
4823,RAM,9,90,Isabel
4824,SSD,10,120,Beatriz
4825,Auriculares,2,80,Diego
4826,Impresora,9,250,Carlos
4827,Router,13,75,Carlos
4828,RAM,4,90,Gabriela
4829,SSD,9,120,Isabel
4830,USB Hub,7,30,Isabel
4831,Tablet,18,350,Isabel
4832,Switch,2,95,Carlos
4833,RAM,8,90,Carlos
4834,USB Hub,10,30,Isabel
4835,Laptop,7,1500,Elena
4836,Parlantes,19,110,Diego
4837,Tablet,4,350,Hugo
4838,Laptop,17,1500,Elena
4839,Switch,8,95,Hugo
4840,USB Hub,6,30,Jose
4841,SSD,8,120,Carlos
4842,USB Hub,16,30,Jose
4843,Parlantes,3,110,Ana
4844,Webcam,16,60,Gabriela
4845,Router,9,75,Gabriela
4846,Auriculares,5,80,Elena
4847,RAM,11,90,Ana
4848,Monitor,6,200,Elena
4849,SSD,18,120,Carlos
4850,Webcam,8,60,Hugo
4851,Switch,17,95,Beatriz
4852,SSD,10,120,Elena
4853,Teclado,11,45,Isabel
4854,Microfono,2,70,Isabel
4855,Switch,5,95,Beatriz
4856,Mouse,4,20,Carlos
4857,Microfono,9,70,Jose
4858,Mouse,17,20,Carlos
4859,SSD,11,120,Elena
4860,Impresora,9,250,Diego
4861,Microfono,9,70,Hugo
4862,Parlantes,7,110,Hugo
4863,Mouse,13,20,Gabriela
4864,RAM,11,90,Fernando
4865,Monitor,15,200,Diego
4866,Teclado,16,45,Elena
4867,SSD,17,120,Isabel
4868,Router,4,75,Isabel
4869,Laptop,17,1500,Ana
4870,Mouse,11,20,Carlos
4871,Teclado,1,45,Diego
4872,SSD,3,120,Jose
4873,Switch,15,95,Gabriela
4874,Tablet,7,350,Ana
4875,Microfono,8,70,Jose
4876,Switch,6,95,Elena
4877,Parlantes,14,110,Jose
4878,Webcam,12,60,Beatriz
4879,RAM,16,90,Fernando
4880,Parlantes,13,110,Jose
4881,Webcam,19,60,Elena
4882,Tablet,20,350,Gabriela
4883,Monitor,4,200,Fernando
4884,Impresora,18,250,Diego
4885,Parlantes,2,110,Gabriela
4886,Impresora,3,250,Jose
4887,RAM,7,90,Hugo
4888,Tablet,17,350,Ana
4889,Switch,3,95,Elena
4890,Parlantes,10,110,Gabriela
4891,SSD,19,120,Beatriz
4892,USB Hub,18,30,Carlos
4893,Router,20,75,Carlos
4894,Auriculares,10,80,Gabriela
4895,Router,20,75,Beatriz
4896,Router,11,75,Beatriz
4897,Auriculares,1,80,Gabriela
4898,Switch,4,95,Jose
4899,Tablet,7,350,Jose
4900,Impresora,1,250,Diego
4901,Teclado,17,45,Fernando
4902,Mouse,9,20,Isabel
4903,SSD,18,120,Jose
4904,Monitor,10,200,Beatriz
4905,Auriculares,20,80,Jose
4906,USB Hub,14,30,Hugo
4907,SSD,10,120,Jose
4908,Tablet,16,350,Carlos
4909,Tablet,5,350,Elena
4910,Monitor,2,200,Elena
4911,SSD,20,120,Ana
4912,Webcam,18,60,Elena
4913,Mouse,9,20,Gabriela
4914,Mouse,18,20,Isabel
4915,Router,10,75,Jose
4916,Teclado,7,45,Ana
4917,Mouse,20,20,Beatriz
4918,RAM,9,90,Hugo
4919,Mouse,14,20,Diego
4920,Mouse,15,20,Isabel
4921,Teclado,6,45,Elena
4922,Router,8,75,Ana
4923,Parlantes,6,110,Diego
4924,Teclado,7,45,Gabriela
4925,Impresora,11,250,Hugo
4926,Monitor,14,200,Carlos
4927,Mouse,4,20,Elena
4928,Teclado,19,45,Fernando
4929,Auriculares,9,80,Carlos
4930,USB Hub,12,30,Elena
4931,Teclado,20,45,Jose
4932,Microfono,8,70,Isabel
4933,Laptop,19,1500,Fernando
4934,Microfono,8,70,Gabriela
4935,Monitor,7,200,Diego
4936,RAM,7,90,Ana
4937,Teclado,5,45,Carlos
4938,Teclado,8,45,Beatriz
4939,Tablet,15,350,Fernando
4940,Webcam,3,60,Diego
4941,Monitor,10,200,Elena
4942,RAM,5,90,Carlos
4943,Mouse,8,20,Isabel
4944,Router,15,75,Elena
4945,Webcam,20,60,Jose
4946,Switch,14,95,Beatriz
4947,Tablet,11,350,Hugo
4948,Mouse,18,20,Fernando
4949,Tablet,5,350,Fernando
4950,Webcam,4,60,Diego
4951,Impresora,3,250,Diego
4952,Switch,9,95,Diego
4953,Webcam,3,60,Elena
4954,Impresora,15,250,Jose
4955,Monitor,17,200,Jose
4956,Parlantes,1,110,Elena
4957,Mouse,8,20,Jose
4958,Laptop,5,1500,Isabel
4959,USB Hub,10,30,Carlos
4960,RAM,18,90,Gabriela
4961,Teclado,18,45,Elena
4962,Monitor,1,200,Elena
4963,Parlantes,17,110,Fernando
4964,Parlantes,8,110,Carlos
4965,USB Hub,11,30,Fernando
4966,Parlantes,5,110,Gabriela
4967,Parlantes,20,110,Isabel
4968,Mouse,16,20,Fernando
4969,SSD,5,120,Gabriela
4970,Tablet,19,350,Isabel
4971,Switch,17,95,Ana
4972,Laptop,10,1500,Diego
4973,Switch,14,95,Isabel
4974,Switch,12,95,Fernando
4975,Microfono,14,70,Beatriz
4976,SSD,7,120,Fernando
4977,Router,15,75,Carlos
4978,RAM,2,90,Beatriz
4979,RAM,4,90,Isabel
4980,SSD,12,120,Carlos
4981,USB Hub,10,30,Diego
4982,Auriculares,4,80,Gabriela
4983,Router,16,75,Hugo
4984,Tablet,14,350,Elena
4985,USB Hub,16,30,Isabel
4986,Parlantes,2,110,Carlos
4987,Microfono,13,70,Beatriz
4988,Microfono,17,70,Jose
4989,Tablet,18,350,Isabel
4990,Webcam,16,60,Jose
4991,Monitor,18,200,Beatriz
4992,SSD,3,120,Gabriela
4993,Monitor,10,200,Jose
4994,Mouse,17,20,Beatriz
4995,Teclado,8,45,Carlos
4996,USB Hub,4,30,Isabel
4997,Switch,10,95,Jose
4998,Monitor,16,200,Jose
4999,Microfono,2,70,Isabel
5000,Monitor,15,200,Hugo
5001,Monitor,9,200,Carlos
5002,Tablet,14,350,Carlos
5003,RAM,2,90,Elena
5004,Teclado,5,45,Diego
5005,Webcam,7,60,Fernando
5006,Switch,13,95,Hugo
5007,Parlantes,19,110,Hugo
5008,Switch,11,95,Diego
5009,Microfono,3,70,Hugo
5010,RAM,2,90,Beatriz
5011,RAM,13,90,Gabriela
5012,Microfono,19,70,Isabel
5013,Mouse,2,20,Diego
5014,Microfono,7,70,Gabriela
5015,SSD,13,120,Jose
5016,Auriculares,18,80,Fernando
5017,Laptop,7,1500,Diego
5018,Microfono,6,70,Gabriela
5019,USB Hub,17,30,Fernando
5020,Impresora,11,250,Isabel
5021,USB Hub,4,30,Jose
5022,Impresora,20,250,Hugo
5023,Mouse,6,20,Gabriela
5024,Impresora,9,250,Elena
5025,Laptop,8,1500,Beatriz
5026,Mouse,9,20,Beatriz
5027,Switch,14,95,Fernando
5028,Router,6,75,Ana
5029,Router,15,75,Jose
5030,Laptop,17,1500,Hugo
5031,Microfono,2,70,Diego
5032,Laptop,4,1500,Jose
5033,Impresora,4,250,Fernando
5034,Router,1,75,Isabel
5035,Laptop,12,1500,Jose
5036,SSD,3,120,Hugo
5037,Mouse,10,20,Hugo
5038,Tablet,1,350,Gabriela
5039,RAM,4,90,Isabel
5040,Router,7,75,Carlos
5041,Webcam,12,60,Jose
5042,Microfono,20,70,Ana
5043,Impresora,7,250,Fernando
5044,Tablet,16,350,Elena
5045,Auriculares,14,80,Hugo
5046,Switch,9,95,Fernando
5047,Monitor,17,200,Carlos
5048,Tablet,14,350,Elena
5049,RAM,20,90,Ana
5050,Webcam,13,60,Carlos
5051,USB Hub,19,30,Fernando
5052,Router,15,75,Jose
5053,Mouse,12,20,Jose
5054,Switch,1,95,Carlos
5055,RAM,11,90,Elena
5056,Router,1,75,Elena
5057,Monitor,14,200,Beatriz
5058,RAM,3,90,Diego
5059,Switch,14,95,Ana
5060,Laptop,12,1500,Carlos
5061,Router,13,75,Beatriz
5062,Monitor,7,200,Isabel
5063,Tablet,11,350,Jose
5064,Teclado,7,45,Carlos
5065,Monitor,2,200,Diego
5066,Tablet,4,350,Gabriela
5067,SSD,17,120,Beatriz
5068,Switch,14,95,Ana
5069,RAM,15,90,Carlos
5070,Laptop,5,1500,Jose
5071,Auriculares,17,80,Jose
5072,Switch,10,95,Gabriela
5073,Webcam,20,60,Beatriz
5074,Monitor,2,200,Ana
5075,Tablet,13,350,Carlos
5076,Router,18,75,Ana
5077,SSD,8,120,Diego
5078,Parlantes,13,110,Gabriela
5079,Laptop,17,1500,Jose
5080,Auriculares,7,80,Hugo
5081,Mouse,14,20,Jose
5082,RAM,6,90,Gabriela
5083,Tablet,1,350,Fernando
5084,Parlantes,4,110,Carlos
5085,USB Hub,9,30,Elena
5086,Webcam,18,60,Isabel
5087,Switch,6,95,Gabriela
5088,Monitor,20,200,Hugo
5089,Switch,3,95,Isabel
5090,Auriculares,13,80,Ana
5091,Impresora,17,250,Fernando
5092,Tablet,13,350,Ana
5093,Impresora,3,250,Gabriela
5094,Laptop,9,1500,Fernando
5095,USB Hub,9,30,Gabriela
5096,Mouse,18,20,Isabel
5097,Auriculares,16,80,Elena
5098,Router,20,75,Jose
5099,Microfono,13,70,Beatriz
5100,Impresora,15,250,Carlos
5101,Microfono,13,70,Ana
5102,Monitor,16,200,Isabel
5103,Microfono,20,70,Elena
5104,Router,19,75,Gabriela
5105,Teclado,8,45,Isabel
5106,Webcam,10,60,Ana
5107,Microfono,15,70,Diego
5108,Laptop,8,1500,Fernando
5109,SSD,10,120,Hugo
5110,Monitor,6,200,Isabel
5111,Webcam,19,60,Beatriz
5112,Tablet,7,350,Hugo
5113,Microfono,7,70,Beatriz
5114,RAM,17,90,Ana
5115,Monitor,9,200,Hugo
5116,RAM,12,90,Isabel
5117,Monitor,20,200,Diego
5118,Auriculares,10,80,Diego
5119,Mouse,9,20,Diego
5120,Monitor,13,200,Carlos
5121,Microfono,15,70,Ana
5122,Monitor,2,200,Ana
5123,Microfono,17,70,Ana
5124,Auriculares,18,80,Ana
5125,Monitor,16,200,Gabriela
5126,USB Hub,4,30,Isabel
5127,Teclado,15,45,Hugo
5128,Microfono,6,70,Fernando
5129,Webcam,10,60,Hugo
5130,Switch,17,95,Gabriela
5131,Microfono,10,70,Hugo
5132,USB Hub,6,30,Gabriela
5133,Mouse,3,20,Carlos
5134,Laptop,14,1500,Gabriela
5135,USB Hub,7,30,Fernando
5136,Webcam,2,60,Gabriela
5137,Switch,19,95,Ana
5138,Teclado,14,45,Diego
5139,Mouse,17,20,Fernando
5140,Switch,13,95,Hugo
5141,Microfono,8,70,Elena
5142,Webcam,5,60,Carlos
5143,SSD,20,120,Carlos
5144,Mouse,12,20,Carlos
5145,Parlantes,16,110,Isabel
5146,Impresora,5,250,Isabel
5147,Monitor,12,200,Diego
5148,Impresora,15,250,Beatriz
5149,Tablet,4,350,Elena
5150,Laptop,17,1500,Diego
5151,Monitor,4,200,Hugo
5152,Switch,13,95,Carlos
5153,Monitor,8,200,Isabel
5154,Router,17,75,Hugo
5155,USB Hub,15,30,Elena
5156,Microfono,4,70,Hugo
5157,RAM,5,90,Fernando
5158,Webcam,18,60,Elena
5159,Switch,6,95,Carlos
5160,Switch,4,95,Hugo
5161,SSD,6,120,Ana
5162,Auriculares,9,80,Diego
5163,Microfono,10,70,Beatriz
5164,Parlantes,1,110,Elena
5165,Microfono,9,70,Elena
5166,Mouse,10,20,Gabriela
5167,Microfono,10,70,Jose
5168,Tablet,1,350,Carlos
5169,Mouse,12,20,Carlos
5170,Impresora,10,250,Beatriz
5171,Parlantes,16,110,Gabriela
5172,Switch,5,95,Diego
5173,RAM,16,90,Isabel
5174,Mouse,1,20,Gabriela
5175,Tablet,8,350,Carlos
